link_id,interval_nVehContrib,interval_harmonicMeanSpeed
617284164,4167.0,66.6333
617284166,6124.0,54.9333
617284173,4735.0,67.6667
617335302,5277.0,35.6917
619042916,7024.0,60.5917
619042919,4620.0,60.9333
619042921,6479.0,63.1875
687721970,3316.0,65.2917
687721973,2492.0,68.5917
687721986,5457.0,44.725
699542380#1,3461.0,60.825
711834658,4916.0,64.8333
727202049,3956.0,66.45
838046085,6426.0,38.0167
848429238,4325.0,52.7458
848488831,3195.0,66.525
848501101#0,4187.0,17.7
848743564,4505.0,58.1194
848745539#1,2770.0,59.275
848748039,5114.0,38.0458
848754158,3488.0,37.3917
848767838,2347.0,68.5583
848809833,3627.0,69.1083
848818561,4042.0,66.8625
848875024#0,5742.0,29.15
848880058,3379.0,65.1083
848920992#0,4163.0,58.7333
849677308#0,5563.0,66.1167
849818316,2273.0,64.3917
849821064,2905.0,63.8042
849833093,5742.0,29.15
850026981,3210.0,68.7917
850032296,4985.0,42.5083
850057340#0,4185.0,63.125
850097346,5712.0,31.6833
850098170,4439.0,66.2333
850134421,4692.0,38.2917
850376107,2391.0,67.3958
850378488,3691.0,25.5833
850395062,3273.0,64.6
850615423,5823.0,38.15
850616213,5493.0,57.9375
850746591,1623.0,64.2125
850760258,3339.0,63.8
851520671-AddedOffRampEdge,1551.0,66.6917
851544880,4670.0,33.6667
851550873,5118.0,53.3222
851553864,5274.0,32.3583
851555734,4961.0,65.6917
851556422,5628.0,57.3083
851560451,3689.0,23.0833
851568240,3084.0,72.0
854162451,3754.0,37.7333
854215625,5042.0,65.025
860646752-AddedOffRampEdge,4472.0,66.8583
861059531,5108.0,28.5542
863751890,8458.0,64.0083
863754537,5878.0,60.35
867203204,4003.0,12.025
867204830-AddedOffRampEdge,6212.0,46.375
867208766,4058.0,66.45
867246178,4880.0,50.8
867247243,5233.0,29.7917
867251845#0,5061.0,38.3833
867256162#0,3604.0,63.4583
867256162#3,2612.0,64.7208
867256163,4097.0,67.3333
867259033,2814.0,63.6833
867262165#0,3816.0,22.8167
8954447,5166.0,24.225
