link_id,interval_nVehContrib,interval_harmonicMeanSpeed
509747348,4227.0,64.6167
509747381,4892.0,60.7833
509747406-AddedOffRampEdge,8124.0,49.4417
517168464,2490.0,67.0583
52286756#1,6303.0,52.6583
52324493,3789.0,59.9208
544296216-AddedOffRampEdge,4918.0,63.675
544296218#1-AddedOnRampEdge,4606.0,19.2167
544296218#2,6344.0,27.0667
544296221,5169.0,53.6917
550271868,1541.0,66.1542
550284581,4708.0,61.9167
550284584-AddedOffRampEdge,4893.0,64.55
550284598,4128.0,48.1333
550284602,3903.0,55.4875
550284604,2980.0,60.3917
550284605,4353.0,55.1833
552389451,4904.0,62.725
552603210,4184.0,62.0083
56159747,4183.0,22.65
60759806,4417.0,59.6208
617235594,5645.0,65.6167
617235603,2914.0,16.3833
617235606,2741.0,46.2667
617235612,4243.0,62.05
617259141,4780.0,64.525
617259170,3722.0,50.4917
617259178,5152.0,65.1083
617284141,6865.0,42.9583
617284143,3389.0,65.1833
617284144#0,2542.0,65.825
617284164,6179.0,67.3667
617284166,5380.0,57.9333
617284173,5776.0,61.6208
617335302,6061.0,43.1417
619042916,5410.0,64.875
619042921,6669.0,49.8083
619042924,4342.0,27.975
687721970,4020.0,31.85
687721986,3771.0,63.9583
699542380#1,2732.0,63.4625
711834658,4560.0,54.5333
727202049,4832.0,56.5833
768291603,1945.0,22.7833
838046085,3866.0,58.5833
848429238,4281.0,66.6292
848488831,4586.0,60.625
848489711,2265.0,65.7375
848489712,2971.0,62.7083
848501101#0,2666.0,69.125
848743564,4975.0,43.1167
848745539#1,3725.0,54.3
848748038,3533.0,57.0917
848748039,4366.0,55.9083
848754158,2434.0,63.8333
848767838,3367.0,62.9583
848809833,5161.0,64.3583
848818561,5768.0,58.325
848875024#0,4919.0,63.4917
848880058,3528.0,64.375
848920992#0,3741.0,54.5167
849677308#0,4678.0,56.8
849677308#1,4791.0,59.4
849696784,3883.0,19.5583
849806971#0,3211.0,56.9833
849818316,2047.0,12.1917
849821064,1513.0,67.1167
850026981,4312.0,66.875
850032296,5868.0,47.7583
850057340#0,5559.0,47.9417
850097346,4182.0,60.1167
850098170,6511.0,49.2417
850134421,2721.0,62.3833
850376107,4589.0,49.6167
850378488,2299.0,67.05
850395062,4366.0,30.3417
850615423,4015.0,64.425
850746591,3115.0,53.3292
850760258,2873.0,63.7
851520670,1906.0,69.125
851520671-AddedOffRampEdge,2873.0,63.6083
851541351,2341.0,65.7167
851544880,2527.0,67.4125
851550873,4195.0,64.0083
851552197,3005.0,61.4528
851553864,4404.0,25.6917
851555734,4920.0,47.8333
851556422,3286.0,58.1917
851560451,4726.0,42.8583
851568240,5711.0,48.2667
854162451,3779.0,64.6333
854215625,7000.0,43.375
860646752-AddedOffRampEdge,3583.0,26.0667
861059531,4221.0,66.2458
863751890,7276.0,63.475
863754537,6154.0,59.75
867203204,2855.0,69.8667
867204830-AddedOffRampEdge,4193.0,62.6
867208766,5537.0,50.3333
867246178,5758.0,51.7583
867247243,4832.0,59.7625
867251845#0,4169.0,62.5333
867256162#0,4940.0,37.2583
867256162#3,3090.0,32.95
867256163,5951.0,30.075
867259033,3377.0,53.4667
867262165#0,2349.0,66.3667
8954447,3708.0,63.0667
95265016#1,2495.0,65.1167
