link_id,interval_nVehContrib,interval_harmonicMeanSpeed
848748039,2445.0,62.3625
848754158,1469.0,67.0167
848767838,1709.0,68.025
848809833,3404.0,68.1583
848875024#0,3982.0,67.0667
848880058,2069.0,67.8167
848920992#0,2411.0,66.3625
849677308#0,3735.0,60.175
849696784,3192.0,70.2
849806971#0,2368.0,65.1083
849818316,1653.0,66.7917
849821064,1273.0,67.6167
849833093,3982.0,67.0667
850026981,1965.0,68.875
850032296,3555.0,68.7417
850057340#0,3114.0,63.7833
850097346,2412.0,60.5
850098170,2978.0,67.15
850134421,1532.0,67.5167
850376107,1751.0,68.4875
850378488,1215.0,67.65
850395062,3315.0,65.375
850615423,2750.0,66.1417
850746591,1145.0,67.3792
850760258,2132.0,67.3667
851520671-AddedOffRampEdge,2132.0,67.3167
851541351,1894.0,67.3083
851544880,1848.0,68.0458
851550873,3064.0,67.975
851552197,2739.0,65.5194
851553864,4057.0,67.3917
851555734,3449.0,58.8667
851556422,3240.0,59.4667
851560451,2925.0,65.9333
851568240,3452.0,70.625
854162451,2458.0,64.5083
854215625,3467.0,65.35
860646752-AddedOffRampEdge,3647.0,52.0083
861059531,3071.0,69.6625
863751890,4984.0,65.0917
863754537,4666.0,62.125
867203204,2479.0,70.5167
867204830-AddedOffRampEdge,2662.0,68.7917
867208766,3211.0,68.6
867246178,3515.0,66.5958
867247243,3009.0,66.4958
867251845#0,1435.0,67.2
867256162#0,3163.0,64.7167
867256162#3,1369.0,66.6292
867256163,3402.0,64.8
867259033,2655.0,62.3958
867262165#0,1699.0,67.525
8954447,2592.0,68.7667
95265016#1,1930.0,64.7667
