link_id,interval_nVehContrib,interval_harmonicMeanSpeed
849818316,2220.0,61.625
849821064,1542.0,67.0917
850026981,3599.0,67.2583
850032296,5466.0,58.0083
850057340#0,4389.0,59.8
850097346,3576.0,61.95
850098170,5073.0,62.2417
850134421,1929.0,65.0667
850376107,3852.0,63.5042
850378488,1865.0,67.15
850395062,4771.0,59.4333
850615423,3655.0,62.125
850746591,2805.0,64.1833
850760258,2678.0,64.2583
851520671-AddedOffRampEdge,1423.0,61.8167
851541351,2357.0,65.0833
851544880,2391.0,67.2292
851550873,3782.0,64.1583
851552197,3063.0,62.7806
851553864,4262.0,57.8333
851555734,5154.0,52.575
851556422,3513.0,59.2583
851560451,4832.0,56.3583
851568240,5069.0,59.475
851569274,2530.0,67.6167
854162451,3284.0,64.625
854215625,5593.0,58.7917
860646752-AddedOffRampEdge,4355.0,65.7167
861059531,4198.0,64.7125
863751890,7265.0,60.5583
863754537,5752.0,59.25
867203204,2988.0,69.2417
867204830-AddedOffRampEdge,4107.0,60.8917
867208766,5016.0,58.125
867246178,5378.0,60.0375
867247243,4591.0,60.0958
867251845#0,3021.0,63.0833
867256162#0,4450.0,47.225
867256162#3,3041.0,61.3375
867256163,4888.0,50.65
867259033,3354.0,50.1708
867262165#0,2209.0,66.0167
8954447,3901.0,62.525
95265016#1,2544.0,65.2667
