link_id,interval_nVehContrib,interval_harmonicMeanSpeed
849677308#1,3253.0,57.3917
849806971#0,3103.0,59.1333
849818316,2134.0,64.8417
849821064,605.0,67.2375
849833093,2979.0,67.0917
850026981,2404.0,68.7833
850032296,5174.0,59.2083
850057340#0,3195.0,64.5417
850097346,1280.0,63.3083
850098170,3447.0,67.925
850134421,0.0,68.1
850376107,2715.0,65.3792
850378488,712.0,67.1667
850395062,5471.0,60.6667
850615423,2133.0,64.2167
850746591,2671.0,64.9042
850760258,1864.0,66.6417
851520671-AddedOffRampEdge,1316.0,65.4167
851541351,990.0,67.3083
851544880,1080.0,68.1458
851550873,2559.0,67.1611
851552197,2649.0,64.2194
851553864,3291.0,63.775
851555734,4131.0,57.2
851560451,3036.0,64.9667
851568240,5253.0,65.8333
851569274,824.0,62.275
854162451,1230.0,64.6083
854215625,4163.0,63.6
860646752-AddedOffRampEdge,2641.0,66.5
861059531,2399.0,67.8208
863751890,6106.0,62.1417
863754537,3914.0,60.8833
867203204,1728.0,69.6833
867204830-AddedOffRampEdge,2024.0,66.9583
867208766,3317.0,63.8
867246178,4424.0,59.6667
867247243,2670.0,65.7875
867251845#0,732.0,66.25
867256162#0,3716.0,61.9083
867256162#3,2978.0,64.6917
867256163,4010.0,66.325
867259033,3206.0,61.5917
867262165#0,684.0,66.5167
8954447,1973.0,68.2667
95265016#1,976.0,65.7
