link_id,interval_nVehContrib,interval_harmonicMeanSpeed
848743564,3738.0,62.2583
848745539#1,2431.0,61.15
848748038,3952.0,54.1333
848748039,4425.0,50.6167
848754158,2821.0,61.4083
848767838,2031.0,67.7333
848809833,3814.0,65.075
848818561,4054.0,67.175
848875024#0,5728.0,35.5917
848880058,3210.0,64.3833
848920992#0,3649.0,61.5917
849677308#0,5158.0,67.6583
849818316,2154.0,64.8917
849821064,2683.0,66.2458
849833093,5728.0,35.5917
850026981,2470.0,68.875
850032296,4728.0,65.2417
850057340#0,3713.0,64.1917
850097346,5124.0,55.7417
850098170,3641.0,67.6917
850134421,4567.0,56.7417
850376107,1988.0,68.4667
850378488,3715.0,49.725
850395062,3300.0,64.8833
850615423,5668.0,54.3417
850746591,1342.0,64.2375
850760258,3216.0,64.15
851520671-AddedOffRampEdge,1528.0,67.225
851544880,4402.0,52.2083
851550873,5060.0,60.5556
851553864,5331.0,51.9917
851555734,4824.0,57.2167
851556422,5452.0,57.6917
851560451,4540.0,48.575
851568240,3081.0,72.0083
854162451,4060.0,56.4333
854215625,4505.0,64.6167
860646752-AddedOffRampEdge,3914.0,68.85
861059531,5124.0,55.5
863751890,8020.0,63.4333
863754537,5702.0,62.8333
867203204,4586.0,34.3167
867204830-AddedOffRampEdge,5696.0,58.9917
867208766,3777.0,67.5167
867246178,4761.0,65.3208
867247243,5156.0,59.3083
867251845#0,4838.0,59.175
867256162#0,3444.0,63.1333
867256162#3,2512.0,65.1917
867256163,3888.0,66.575
867259033,3159.0,61.2708
867262165#0,3647.0,62.5583
8954447,4807.0,61.3167
