link_id,interval_nVehContrib,interval_harmonicMeanSpeed
848745539#1,2437.0,65.4833
848748038,1167.0,65.5167
848748039,1398.0,65.9458
848754158,797.0,67.1083
848767838,2052.0,68.5083
848818561,4266.0,62.6875
848875024#0,3242.0,66.8167
848880058,4045.0,64.6583
848920992#0,4314.0,61.1167
849677308#0,3244.0,58.0083
849677308#1,3505.0,58.5333
849806971#0,3368.0,56.95
849818316,2565.0,64.375
849821064,685.0,67.2667
849833093,3242.0,66.8167
850026981,2622.0,68.6167
850032296,5656.0,58.2083
850057340#0,3627.0,62.6167
850097346,1468.0,63.3167
850098170,4090.0,66.0583
850134421,1231.0,66.1667
850376107,3973.0,64.575
850378488,970.0,66.65
850395062,5141.0,60.8167
850615423,2236.0,61.9667
850746591,2914.0,65.0583
850760258,2051.0,66.3083
851520671-AddedOffRampEdge,1325.0,65.2333
851541351,1102.0,67.6083
851544880,1180.0,66.7542
851550873,2841.0,67.675
851552197,2717.0,64.1611
851553864,3633.0,59.7167
851555734,4275.0,56.775
851560451,3418.0,62.2917
851568240,4698.0,66.9
851569274,1008.0,70.05
854162451,1582.0,64.5833
854215625,4727.0,64.25
860646752-AddedOffRampEdge,3754.0,65.2667
861059531,2762.0,67.5417
863751890,6043.0,62.1417
863754537,5170.0,60.9417
867203204,1891.0,70.15
867204830-AddedOffRampEdge,2278.0,67.1
867208766,4641.0,61.1
867246178,5580.0,56.3333
867247243,2945.0,64.2583
867251845#0,867.0,66.75
867256162#0,4371.0,64.2833
867256162#3,2362.0,65.2125
867256163,4686.0,66.4833
867259033,3668.0,61.7333
867262165#0,765.0,66.8417
8954447,2271.0,65.3083
95265016#1,1134.0,65.4167
