link_id,interval_nVehContrib,interval_harmonicMeanSpeed
395343763,1662.0,67.075
395354964#0,5792.0,57.8083
395362577,2786.0,52.15
395368981#0,5215.0,65.0083
395368986,4734.0,71.4917
395394468,4324.0,60.0694
395394473,5880.0,53.3833
395439802,4523.0,60.175
395439805,4156.0,61.2125
42397233,2812.0,62.9833
479773092#0,5091.0,58.675
479773095,4694.0,58.8333
479773098,4523.0,59.7833
479773099,2963.0,66.0
5018717,3068.0,56.2083
5018720,2660.0,58.4167
508060359,3185.0,59.9167
508060361,2471.0,60.8167
508060362,2837.0,63.9667
508115737#0,5425.0,59.7333
508115737#1,5476.0,62.0
508115745,5024.0,60.3639
508115808,6534.0,61.225
508137802,4708.0,57.7083
508479313#0,3428.0,55.0417
508479317,4666.0,62.1667
508479336,4145.0,54.7583
508479355,4494.0,59.3167
508479365#0,4079.0,63.4083
508479370#0,3606.0,60.675
508479370#1,3768.0,62.1833
509747240,5344.0,53.0292
509747302,5481.0,55.4583
509747310-AddedOnRampEdge,5516.0,57.025
509747346,4919.0,59.7917
509747348,4130.0,64.0
509747381,4315.0,61.7583
509747406-AddedOffRampEdge,7461.0,53.8917
517168464,2332.0,66.8417
52286756#1,6240.0,59.5417
52324493,3814.0,60.075
544296216-AddedOffRampEdge,4887.0,63.4
544296218#0,4324.0,52.6917
544296218#1-AddedOnRampEdge,4886.0,42.75
544296218#2,6304.0,43.9833
544296221,4640.0,59.7333
550271868,1414.0,65.2375
550284581,4882.0,62.6083
550284584-AddedOffRampEdge,5072.0,64.2833
550284598,3250.0,61.675
550284602,3198.0,60.9167
550284604,2794.0,59.8167
552603210,3887.0,62.2667
56159747,3803.0,61.975
60759806,3665.0,64.8417
617235585#0,6882.0,53.95
617235594,4902.0,64.6333
617235603,2629.0,64.1917
617235606,2951.0,63.6625
617235612,3345.0,65.0792
617259141,4199.0,63.0
617259178,4556.0,64.45
617284141,5405.0,57.8417
617284143,2862.0,67.2333
617284144#0,2334.0,66.325
617284164,5355.0,62.3083
617284166,5275.0,61.6583
617284173,5184.0,63.225
617335302,5542.0,50.0083
619042916,5272.0,63.3
619042921,6887.0,58.8042
619042924,4649.0,50.825
687721970,3950.0,60.3
687721973,3530.0,67.9083
687721986,3659.0,63.1917
699542380#1,2667.0,63.8167
711834658,4544.0,55.3444
727202049,4791.0,60.6
838046085,4033.0,63.45
848429238,4487.0,63.9958
848488831,4358.0,63.075
848489711,2092.0,66.675
848489712,2701.0,62.9583
848501101#0,2555.0,68.4917
848743564,4652.0,55.4472
848745539#1,3160.0,59.5333
848748038,2967.0,58.9333
848748039,3591.0,59.8708
848754158,2084.0,63.1
848767838,2751.0,64.0417
848809833,4542.0,64.6917
848809834,5091.0,63.175
848818561,5088.0,61.6833
848875024#0,4889.0,63.2417
848880058,2920.0,64.55
848920992#0,3305.0,61.0208
849677308#0,4556.0,57.1083
849677308#1,4637.0,57.2
849696784,3923.0,63.1083
849806971#0,2928.0,54.7917
849818316,2292.0,61.6083
849821064,1597.0,66.8458
850026981,3530.0,68.3417
850032296,5406.0,56.3917
850057340#0,4505.0,58.675
850097346,3549.0,61.7583
850098170,5171.0,63.7083
850134421,2287.0,64.2833
850376107,3910.0,64.9583
850378488,1909.0,66.775
850395062,4801.0,59.6583
850615423,3691.0,60.9083
850746591,2788.0,67.8583
850760258,2841.0,63.925
851520670,2111.0,69.0
851520671-AddedOffRampEdge,2839.0,63.8333
851541351,2403.0,65.7667
851544880,2571.0,66.8208
851550873,3894.0,64.5417
851552197,3153.0,61.2556
851553864,4298.0,59.9417
851555734,4934.0,53.375
851556422,3557.0,58.5833
851560451,4681.0,59.7833
851568240,5208.0,62.6167
854162451,3281.0,64.0167
854215625,5641.0,57.8417
860646752-AddedOffRampEdge,4548.0,62.5917
861059531,4203.0,65.3875
863751890,7276.0,61.5083
863754537,5663.0,59.85
867203204,3018.0,70.7583
867204830-AddedOffRampEdge,4120.0,60.9667
867208766,5206.0,56.2417
867246178,5358.0,63.2583
867247243,4404.0,60.9167
867251845#0,2978.0,66.9917
867256162#0,4538.0,46.175
867256162#3,2966.0,61.0708
867256163,4904.0,48.4417
867259033,3594.0,53.3583
867262165#0,2158.0,66.475
8954447,3450.0,61.6333
95265016#1,2478.0,65.7917
