link_id,interval_nVehContrib,interval_harmonicMeanSpeed
56159747,2892.0,65.7792
60759806,2859.0,66.3208
617235585#0,5808.0,62.4917
617235594,5115.0,65.6917
617235603,2335.0,67.4583
617235606,2149.0,66.4583
617235612,3102.0,66.7625
617259141,3808.0,68.1083
617259178,4170.0,66.45
617284141,3494.0,65.5
617284143,1441.0,69.5833
617284144#0,2145.0,68.0917
617284164,4322.0,66.25
617284166,5466.0,62.775
617284173,4391.0,66.0333
617335302,4980.0,64.7917
619042916,5271.0,64.3333
619042921,5995.0,64.375
619042924,4203.0,63.075
687721970,3125.0,65.2083
687721973,1609.0,68.825
687721986,3905.0,66.7417
699542380#1,2489.0,65.5333
711834658,5197.0,62.2472
727202049,3930.0,65.6167
838046085,4143.0,62.575
848429238,306.0,68.6
848488831,3079.0,67.4583
848489711,2002.0,67.4583
848489712,2269.0,62.9
848501101#0,2556.0,68.4917
848743564,3494.0,63.825
848745539#1,2480.0,65.8083
848748038,2004.0,66.55
848748039,2301.0,52.6917
848754158,1877.0,66.3917
848767838,2172.0,68.6083
848809833,3801.0,67.975
848818561,4198.0,65.4333
848875024#0,5141.0,64.225
848880058,2931.0,65.8167
848920992#0,3143.0,62.0708
849677308#0,4293.0,67.6
849806971#0,3300.0,64.9667
849818316,2100.0,64.925
849821064,1933.0,67.9
850026981,1907.0,68.8083
850032296,4430.0,66.2417
850057340#0,3245.0,64.475
850097346,3440.0,63.8917
850098170,3050.0,67.625
850134421,2109.0,67.3833
850376107,1715.0,68.7625
850378488,1686.0,67.7083
850395062,3887.0,65.25
850615423,4796.0,62.975
850746591,1128.0,65.3958
850760258,2755.0,66.3083
851520670,2422.0,70.5
851520671-AddedOffRampEdge,2754.0,66.2083
851541351,2835.0,66.2083
851544880,2636.0,68.3458
851550873,4123.0,65.075
851552197,3283.0,65.575
851553864,4881.0,59.0417
851555734,5653.0,53.0583
851556422,3890.0,59.2167
851560451,4718.0,59.725
851568240,3623.0,67.75
854162451,3128.0,64.625
854215625,3843.0,64.125
860646752-AddedOffRampEdge,3777.0,67.425
861059531,4272.0,66.6708
863751890,7545.0,62.8667
863754537,4795.0,61.9917
867203204,3508.0,71.3167
867204830-AddedOffRampEdge,4213.0,65.9667
867208766,3690.0,66.075
867246178,4270.0,64.7833
867247243,4145.0,63.9792
867251845#0,2703.0,67.8667
867256162#0,3189.0,64.7417
867256162#3,2116.0,65.7667
867256163,3517.0,67.9667
867259033,2296.0,64.5792
867262165#0,2070.0,67.0125
8954447,3672.0,65.6083
95265016#1,2164.0,65.8083
